,Provincias,Ramas de actividad,periodo,Total
700,23,Impuestos netos sobre los productos,2020,934228.0
701,23,Impuestos netos sobre los productos,2019,1039417.0
702,24,"A. Agricultura, ganadería, silvicultura y pesca",2021,487420.0
703,24,"A. Agricultura, ganadería, silvicultura y pesca",2020,398244.0
704,24,"A. Agricultura, ganadería, silvicultura y pesca",2019,365818.0
705,24,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1524493.0
706,24,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1276866.0
707,24,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1208184.0
708,24,C. - De las cuales: Industria manufacturera,2021,1016874.0
709,24,C. - De las cuales: Industria manufacturera,2020,905858.0
710,24,C. - De las cuales: Industria manufacturera,2019,895326.0
711,24,F. Construcción,2021,587871.0
712,24,F. Construcción,2020,502355.0
713,24,F. Construcción,2019,584515.0
714,24,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,2188755.0
715,24,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1950487.0
716,24,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,2453693.0
717,24,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,2139793.0
718,24,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,2047975.0
719,24,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,2077368.0
720,24,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,2322297.0
721,24,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,2314234.0
722,24,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,2464503.0
723,24,Valor añadido bruto total,2021,9250629.0
724,24,Valor añadido bruto total,2020,8490161.0
725,24,Valor añadido bruto total,2019,9154081.0
726,24,Impuestos netos sobre los productos,2021,974013.0
727,24,Impuestos netos sobre los productos,2020,814222.0
728,24,Impuestos netos sobre los productos,2019,939169.0
729,25,"A. Agricultura, ganadería, silvicultura y pesca",2021,734891.0
730,25,"A. Agricultura, ganadería, silvicultura y pesca",2020,768325.0
731,25,"A. Agricultura, ganadería, silvicultura y pesca",2019,635301.0
732,25,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1433652.0
733,25,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1208932.0
734,25,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1219140.0
735,25,C. - De las cuales: Industria manufacturera,2021,1010745.0
736,25,C. - De las cuales: Industria manufacturera,2020,910459.0
737,25,C. - De las cuales: Industria manufacturera,2019,907084.0
738,25,F. Construcción,2021,641829.0
739,25,F. Construcción,2020,629368.0
740,25,F. Construcción,2019,811609.0
741,25,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,3416722.0
742,25,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,2958971.0
743,25,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,3785177.0
744,25,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,2360633.0
745,25,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,2268866.0
746,25,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,2327973.0
747,25,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,2774807.0
748,25,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,2679171.0
749,25,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,2685708.0
750,25,Valor añadido bruto total,2021,11362534.0
751,25,Valor añadido bruto total,2020,10513633.0
752,25,Valor añadido bruto total,2019,11464908.0
753,25,Impuestos netos sobre los productos,2021,1196379.0
754,25,Impuestos netos sobre los productos,2020,1008276.0
755,25,Impuestos netos sobre los productos,2019,1176250.0
756,27,"A. Agricultura, ganadería, silvicultura y pesca",2021,647279.0
757,27,"A. Agricultura, ganadería, silvicultura y pesca",2020,653364.0
758,27,"A. Agricultura, ganadería, silvicultura y pesca",2019,716511.0
759,27,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,866820.0
760,27,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,774232.0
761,27,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1043134.0
762,27,C. - De las cuales: Industria manufacturera,2021,475584.0
763,27,C. - De las cuales: Industria manufacturera,2020,441422.0
764,27,C. - De las cuales: Industria manufacturera,2019,622456.0
765,27,F. Construcción,2021,399301.0
766,27,F. Construcción,2020,391320.0
767,27,F. Construcción,2019,439896.0
768,27,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1781960.0
769,27,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1572441.0
770,27,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1885830.0
771,27,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1294058.0
772,27,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,1245507.0
773,27,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1263369.0
774,27,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,1701452.0
775,27,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,1651304.0
776,27,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,1692749.0
777,27,Valor añadido bruto total,2021,6690870.0
778,27,Valor añadido bruto total,2020,6288168.0
779,27,Valor añadido bruto total,2019,7041489.0
780,27,Impuestos netos sobre los productos,2021,704492.0
781,27,Impuestos netos sobre los productos,2020,603047.0
782,27,Impuestos netos sobre los productos,2019,722426.0
783,28,"A. Agricultura, ganadería, silvicultura y pesca",2021,162499.0
784,28,"A. Agricultura, ganadería, silvicultura y pesca",2020,162448.0
785,28,"A. Agricultura, ganadería, silvicultura y pesca",2019,151583.0
786,28,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,23091420.0
787,28,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,21389543.0
788,28,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,22573777.0
789,28,C. - De las cuales: Industria manufacturera,2021,13175614.0
790,28,C. - De las cuales: Industria manufacturera,2020,12425602.0
791,28,C. - De las cuales: Industria manufacturera,2019,13307397.0
792,28,F. Construcción,2021,9638924.0
793,28,F. Construcción,2020,9543051.0
794,28,F. Construcción,2019,10978541.0
795,28,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,68316587.0
796,28,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,59733235.0
797,28,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,71999847.0
798,28,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,68867253.0
799,28,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,65309206.0
800,28,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,67864003.0
801,28,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,44835198.0
802,28,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,43725772.0
803,28,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,45998900.0
804,28,Valor añadido bruto total,2021,214911881.0
805,28,Valor añadido bruto total,2020,199863255.0
806,28,Valor añadido bruto total,2019,219566651.0
807,28,Impuestos netos sobre los productos,2021,22628411.0
808,28,Impuestos netos sobre los productos,2020,19167249.0
809,28,Impuestos netos sobre los productos,2019,22526584.0
810,29,"A. Agricultura, ganadería, silvicultura y pesca",2021,741095.0
811,29,"A. Agricultura, ganadería, silvicultura y pesca",2020,694679.0
812,29,"A. Agricultura, ganadería, silvicultura y pesca",2019,759634.0
813,29,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1399899.0
814,29,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1232461.0
815,29,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1400889.0
816,29,C. - De las cuales: Industria manufacturera,2021,781474.0
817,29,C. - De las cuales: Industria manufacturera,2020,679044.0
818,29,C. - De las cuales: Industria manufacturera,2019,771216.0
819,29,F. Construcción,2021,2484676.0
820,29,F. Construcción,2020,2482994.0
821,29,F. Construcción,2019,2989565.0
822,29,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,7893378.0
823,29,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,6696639.0
824,29,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,8765068.0
825,29,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,8534746.0
826,29,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,8044382.0
827,29,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,8342239.0
828,29,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,6790462.0
829,29,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,6544666.0
830,29,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,6948800.0
831,29,Valor añadido bruto total,2021,27844256.0
832,29,Valor añadido bruto total,2020,25695821.0
833,29,Valor añadido bruto total,2019,29206195.0
834,29,Impuestos netos sobre los productos,2021,2931765.0
835,29,Impuestos netos sobre los productos,2020,2464276.0
836,29,Impuestos netos sobre los productos,2019,2996429.0
837,30,"A. Agricultura, ganadería, silvicultura y pesca",2021,1555680.0
838,30,"A. Agricultura, ganadería, silvicultura y pesca",2020,1519277.0
839,30,"A. Agricultura, ganadería, silvicultura y pesca",2019,1617920.0
840,30,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,5608933.0
841,30,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,4816771.0
842,30,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,5306154.0
843,30,C. - De las cuales: Industria manufacturera,2021,4275150.0
844,30,C. - De las cuales: Industria manufacturera,2020,3660672.0
845,30,C. - De las cuales: Industria manufacturera,2019,4075736.0
846,30,F. Construcción,2021,1705143.0
847,30,F. Construcción,2020,1632555.0
848,30,F. Construcción,2019,1909159.0
849,30,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,7516651.0
850,30,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,6590539.0
851,30,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,7618779.0
852,30,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,6215565.0
853,30,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,5887143.0
854,30,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,5914766.0
855,30,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,7000380.0
856,30,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,6723558.0
857,30,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,6945191.0
858,30,Valor añadido bruto total,2021,29602352.0
859,30,Valor añadido bruto total,2020,27169843.0
860,30,Valor añadido bruto total,2019,29311969.0
861,30,Impuestos netos sobre los productos,2021,3116878.0
862,30,Impuestos netos sobre los productos,2020,2605637.0
863,30,Impuestos netos sobre los productos,2019,3007281.0
864,31,"A. Agricultura, ganadería, silvicultura y pesca",2021,715214.0
865,31,"A. Agricultura, ganadería, silvicultura y pesca",2020,693269.0
866,31,"A. Agricultura, ganadería, silvicultura y pesca",2019,671653.0
867,31,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,5498025.0
868,31,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,5096618.0
869,31,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,5608308.0
870,31,C. - De las cuales: Industria manufacturera,2021,4752883.0
871,31,C. - De las cuales: Industria manufacturera,2020,4436495.0
872,31,C. - De las cuales: Industria manufacturera,2019,4872516.0
873,31,F. Construcción,2021,1046069.0
874,31,F. Construcción,2020,970671.0
875,31,F. Construcción,2019,1117296.0
876,31,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,3751217.0
877,31,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,3208902.0
878,31,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,4025408.0
879,31,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,3620392.0
880,31,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,3502143.0
881,31,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,3587200.0
882,31,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,3932937.0
883,31,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,3808630.0
884,31,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,3921279.0
885,31,Valor añadido bruto total,2021,18563854.0
886,31,Valor añadido bruto total,2020,17280233.0
887,31,Valor añadido bruto total,2019,18931144.0
888,31,Impuestos netos sobre los productos,2021,1954617.0
889,31,Impuestos netos sobre los productos,2020,1657206.0
890,31,Impuestos netos sobre los productos,2019,1942253.0
891,32,"A. Agricultura, ganadería, silvicultura y pesca",2021,382289.0
892,32,"A. Agricultura, ganadería, silvicultura y pesca",2020,334061.0
893,32,"A. Agricultura, ganadería, silvicultura y pesca",2019,507480.0
894,32,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1392490.0
895,32,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1137917.0
896,32,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1171849.0
897,32,C. - De las cuales: Industria manufacturera,2021,682035.0
898,32,C. - De las cuales: Industria manufacturera,2020,620754.0
899,32,C. - De las cuales: Industria manufacturera,2019,682981.0
900,32,F. Construcción,2021,426962.0
901,32,F. Construcción,2020,430937.0
902,32,F. Construcción,2019,514957.0
903,32,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1483127.0
904,32,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1258680.0
905,32,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1523294.0
906,32,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1188820.0
907,32,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,1155135.0
908,32,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1165126.0
909,32,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,1553782.0
910,32,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,1509092.0
911,32,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,1557388.0
912,32,Valor añadido bruto total,2021,6427470.0
913,32,Valor añadido bruto total,2020,5825822.0
914,32,Valor añadido bruto total,2019,6440094.0
915,32,Impuestos netos sobre los productos,2021,676758.0
916,32,Impuestos netos sobre los productos,2020,558707.0
917,32,Impuestos netos sobre los productos,2019,660726.0
918,34,"A. Agricultura, ganadería, silvicultura y pesca",2021,348625.0
919,34,"A. Agricultura, ganadería, silvicultura y pesca",2020,278063.0
920,34,"A. Agricultura, ganadería, silvicultura y pesca",2019,230828.0
921,34,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1089346.0
922,34,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1037431.0
923,34,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1200768.0
924,34,C. - De las cuales: Industria manufacturera,2021,934598.0
925,34,C. - De las cuales: Industria manufacturera,2020,952127.0
926,34,C. - De las cuales: Industria manufacturera,2019,1057584.0
927,34,F. Construcción,2021,195647.0
928,34,F. Construcción,2020,197343.0
929,34,F. Construcción,2019,206840.0
930,34,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,616051.0
931,34,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,542423.0
932,34,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,671756.0
933,34,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,727306.0
934,34,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,704338.0
935,34,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,732983.0
936,34,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,916807.0
937,34,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,916992.0
938,34,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,956721.0
939,34,Valor añadido bruto total,2021,3893782.0
940,34,Valor añadido bruto total,2020,3676590.0
941,34,Valor añadido bruto total,2019,3999896.0
942,34,Impuestos netos sobre los productos,2021,409982.0
943,34,Impuestos netos sobre los productos,2020,352592.0
944,34,Impuestos netos sobre los productos,2019,410372.0
945,35,"A. Agricultura, ganadería, silvicultura y pesca",2021,247736.0
946,35,"A. Agricultura, ganadería, silvicultura y pesca",2020,255269.0
947,35,"A. Agricultura, ganadería, silvicultura y pesca",2019,264322.0
948,35,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1514492.0
949,35,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1410524.0
950,35,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1534808.0
951,35,C. - De las cuales: Industria manufacturera,2021,719414.0
952,35,C. - De las cuales: Industria manufacturera,2020,684010.0
953,35,C. - De las cuales: Industria manufacturera,2019,799644.0
954,35,F. Construcción,2021,1273844.0
955,35,F. Construcción,2020,1186512.0
956,35,F. Construcción,2019,1271859.0
957,35,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,6618825.0
958,35,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,5324925.0
959,35,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,8579740.0
960,35,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,4935073.0
