,energia (MWh),type,code_com,mes,year,porcentaje_generacion
3328,3.66,Solar fotovoltaica,8745,12,2021,0.00678
3329,638.7165,Residuos renovables,8745,1,2021,0.99285
3330,573.888,Residuos renovables,8745,2,2021,0.99156
3331,542.0795,Residuos renovables,8745,3,2021,0.98906
3332,495.621,Residuos renovables,8745,4,2021,0.98775
3333,561.999,Residuos renovables,8745,5,2021,0.98719
3334,488.819,Residuos renovables,8745,6,2021,0.98556
3335,373.528,Residuos renovables,8745,7,2021,1.0
3336,479.6425,Residuos renovables,8745,8,2021,0.98617
3337,463.6515,Residuos renovables,8745,9,2021,0.98702
3338,513.672,Residuos renovables,8745,10,2021,0.9884
3339,480.1965,Residuos renovables,8745,11,2021,0.99584
3340,536.5155,Residuos renovables,8745,12,2021,0.99322
3353,65721.585,Hidráulica,10,1,2021,0.58659
3354,54404.335,Hidráulica,10,2,2021,0.46196
3355,36363.33,Hidráulica,10,3,2021,0.32896
3356,19311.79,Hidráulica,10,4,2021,0.20652
3357,17872.808,Hidráulica,10,5,2021,0.24615
3358,20553.137,Hidráulica,10,6,2021,0.25131
3359,21332.813,Hidráulica,10,7,2021,0.25395
3360,18915.412,Hidráulica,10,8,2021,0.23172
3361,12108.089,Hidráulica,10,9,2021,0.20257
3362,10345.409,Hidráulica,10,10,2021,0.15199
3363,26706.254,Hidráulica,10,11,2021,0.27255
3364,88060.533,Hidráulica,10,12,2021,0.54592
3365,21884.058,Eólica,10,1,2021,0.19532
3366,30459.063,Eólica,10,2,2021,0.25863
3367,32427.253,Eólica,10,3,2021,0.29335
3368,31452.504,Eólica,10,4,2021,0.33635
3369,18112.192,Eólica,10,5,2021,0.24945
3370,17035.913,Eólica,10,6,2021,0.2083
3371,18365.706,Eólica,10,7,2021,0.21863
3372,17284.923,Eólica,10,8,2021,0.21175
3373,17536.746,Eólica,10,9,2021,0.29339
3374,24124.498,Eólica,10,10,2021,0.35443
3375,33371.928,Eólica,10,11,2021,0.34058
3376,36335.059,Eólica,10,12,2021,0.22525
3377,2176.267,Solar fotovoltaica,10,1,2021,0.01942
3378,3091.262,Solar fotovoltaica,10,2,2021,0.02625
3379,5576.44,Solar fotovoltaica,10,3,2021,0.05045
3380,6496.627,Solar fotovoltaica,10,4,2021,0.06948
3381,7953.879,Solar fotovoltaica,10,5,2021,0.10955
3382,7684.391,Solar fotovoltaica,10,6,2021,0.09396
3383,8318.117,Solar fotovoltaica,10,7,2021,0.09902
3384,8018.942,Solar fotovoltaica,10,8,2021,0.09824
3385,5305.589,Solar fotovoltaica,10,9,2021,0.08876
3386,5030.212,Solar fotovoltaica,10,10,2021,0.0739
3387,1994.528,Solar fotovoltaica,10,11,2021,0.02036
3388,1808.493,Solar fotovoltaica,10,12,2021,0.01121
3389,5057.331,Otras renovables,10,1,2021,0.04514
3390,4959.869,Otras renovables,10,2,2021,0.04212
3391,5775.072,Otras renovables,10,3,2021,0.05224
3392,5698.379,Otras renovables,10,4,2021,0.06094
3393,5090.09,Otras renovables,10,5,2021,0.0701
3394,5027.589,Otras renovables,10,6,2021,0.06147
3395,4871.619,Otras renovables,10,7,2021,0.05799
3396,3813.096,Otras renovables,10,8,2021,0.04671
3397,4596.96,Otras renovables,10,9,2021,0.07691
3398,5323.185,Otras renovables,10,10,2021,0.07821
3399,4476.975,Otras renovables,10,11,2021,0.04569
3400,1684.98,Otras renovables,10,12,2021,0.01045
3401,17201.47,Residuos renovables,10,1,2021,0.15353
3402,24854.083,Residuos renovables,10,2,2021,0.21104
3403,30399.769,Residuos renovables,10,3,2021,0.27501
3404,30550.8395,Residuos renovables,10,4,2021,0.32671
3405,23579.221,Residuos renovables,10,5,2021,0.32475
3406,31483.287,Residuos renovables,10,6,2021,0.38496
3407,31117.0395,Residuos renovables,10,7,2021,0.37042
3408,33596.9315,Residuos renovables,10,8,2021,0.41158
3409,20224.637,Residuos renovables,10,9,2021,0.33836
3410,23242.596,Residuos renovables,10,10,2021,0.34147
3411,31436.7165,Residuos renovables,10,11,2021,0.32083
3412,33418.998,Residuos renovables,10,12,2021,0.20718
3425,302912.562,Hidráulica,11,1,2021,0.68202
3426,344254.166,Hidráulica,11,2,2021,0.68043
3427,179679.634,Hidráulica,11,3,2021,0.62758
3428,98619.601,Hidráulica,11,4,2021,0.51745
3429,92174.276,Hidráulica,11,5,2021,0.415
3430,101713.456,Hidráulica,11,6,2021,0.5255
3431,57977.995,Hidráulica,11,7,2021,0.40416
3432,39600.463,Hidráulica,11,8,2021,0.30241
3433,40993.735,Hidráulica,11,9,2021,0.30862
3434,32221.386,Hidráulica,11,10,2021,0.17003
3435,111482.957,Hidráulica,11,11,2021,0.42077
3436,330565.074,Hidráulica,11,12,2021,0.6147
3437,123123.33,Eólica,11,1,2021,0.27722
3438,145628.677,Eólica,11,2,2021,0.28784
3439,94703.049,Eólica,11,3,2021,0.33078
3440,70330.812,Eólica,11,4,2021,0.36902
3441,105652.603,Eólica,11,5,2021,0.47568
3442,68370.429,Eólica,11,6,2021,0.35323
3443,61464.404,Eólica,11,7,2021,0.42846
3444,69470.392,Eólica,11,8,2021,0.53052
3445,70129.896,Eólica,11,9,2021,0.52797
3446,135140.045,Eólica,11,10,2021,0.71311
3447,130772.551,Eólica,11,11,2021,0.49358
3448,187892.565,Eólica,11,12,2021,0.34939
3449,23.39,Solar fotovoltaica,11,1,2021,5e-05
3450,24.798,Solar fotovoltaica,11,2,2021,5e-05
3451,45.651,Solar fotovoltaica,11,3,2021,0.00016
3452,54.865,Solar fotovoltaica,11,4,2021,0.00029
3453,61.976,Solar fotovoltaica,11,5,2021,0.00028
3454,53.238,Solar fotovoltaica,11,6,2021,0.00028
3455,63.984,Solar fotovoltaica,11,7,2021,0.00045
3456,64.999,Solar fotovoltaica,11,8,2021,0.0005
3457,48.481,Solar fotovoltaica,11,9,2021,0.00036
3458,49.557,Solar fotovoltaica,11,10,2021,0.00026
3459,23.961,Solar fotovoltaica,11,11,2021,9e-05
3460,22.249,Solar fotovoltaica,11,12,2021,4e-05
3461,18081.309,Otras renovables,11,1,2021,0.04071
3462,16024.905,Otras renovables,11,2,2021,0.03167
3463,11875.912,Otras renovables,11,3,2021,0.04148
3464,21582.531,Otras renovables,11,4,2021,0.11324
3465,24217.624,Otras renovables,11,5,2021,0.10904
3466,23418.503,Otras renovables,11,6,2021,0.12099
3467,23946.773,Otras renovables,11,7,2021,0.16693
3468,21813.013,Otras renovables,11,8,2021,0.16658
3469,21658.322,Otras renovables,11,9,2021,0.16305
3470,22096.367,Otras renovables,11,10,2021,0.1166
3471,22668.338,Otras renovables,11,11,2021,0.08556
3472,19286.896,Otras renovables,11,12,2021,0.03586
3485,4268.739,Hidráulica,21,1,2021,0.02117
3486,5952.294,Hidráulica,21,2,2021,0.03503
3487,5158.942,Hidráulica,21,3,2021,0.02302
3488,7721.173,Hidráulica,21,4,2021,0.04062
3489,8313.676,Hidráulica,21,5,2021,0.02936
3490,7742.809,Hidráulica,21,6,2021,0.02957
3491,9297.514,Hidráulica,21,7,2021,0.03345
3492,9706.571,Hidráulica,21,8,2021,0.04109
3493,9516.188,Hidráulica,21,9,2021,0.04377
3494,7692.472,Hidráulica,21,10,2021,0.04109
3495,5692.786,Hidráulica,21,11,2021,0.02946
3496,4910.772,Hidráulica,21,12,2021,0.02901
3497,73736.704,Eólica,21,1,2021,0.36564
3498,43177.352,Eólica,21,2,2021,0.2541
3499,38065.238,Eólica,21,3,2021,0.16986
3500,21960.493,Eólica,21,4,2021,0.11552
3501,36292.234,Eólica,21,5,2021,0.12818
3502,20371.082,Eólica,21,6,2021,0.0778
3503,23447.522,Eólica,21,7,2021,0.08437
3504,18787.264,Eólica,21,8,2021,0.07953
3505,23505.07,Eólica,21,9,2021,0.10811
3506,19989.18,Eólica,21,10,2021,0.10677
3507,57900.385,Eólica,21,11,2021,0.29968
3508,61787.66,Eólica,21,12,2021,0.36495
3509,118529.474,Solar fotovoltaica,21,1,2021,0.58776
3510,116319.166,Solar fotovoltaica,21,2,2021,0.68455
3511,174040.138,Solar fotovoltaica,21,3,2021,0.77664
3512,154301.889,Solar fotovoltaica,21,4,2021,0.81169
3513,229879.846,Solar fotovoltaica,21,5,2021,0.81192
3514,224770.714,Solar fotovoltaica,21,6,2021,0.85847
3515,234987.287,Solar fotovoltaica,21,7,2021,0.84553
3516,200129.027,Solar fotovoltaica,21,8,2021,0.84715
3517,177982.873,Solar fotovoltaica,21,9,2021,0.81861
3518,154130.84,Solar fotovoltaica,21,10,2021,0.82325
3519,125634.468,Solar fotovoltaica,21,11,2021,0.65025
3520,98776.197,Solar fotovoltaica,21,12,2021,0.58342
3521,1173.532,Solar térmica,21,1,2021,0.00582
3522,1081.976,Solar térmica,21,2,2021,0.00637
3523,2883.413,Solar térmica,21,3,2021,0.01287
3524,1670.882,Solar térmica,21,4,2021,0.00879
3525,5392.486,Solar térmica,21,5,2021,0.01905
3526,5344.01,Solar térmica,21,6,2021,0.02041
3527,6266.066,Solar térmica,21,7,2021,0.02255
3528,3752.158,Solar térmica,21,8,2021,0.01588
3529,3100.197,Solar térmica,21,9,2021,0.01426
3530,2143.555,Solar térmica,21,10,2021,0.01145
3531,1308.514,Solar térmica,21,11,2021,0.00677
3532,876.398,Solar térmica,21,12,2021,0.00518
3533,3955.07,Otras renovables,21,1,2021,0.01961
3534,3388.936,Otras renovables,21,2,2021,0.01994
3535,3946.055,Otras renovables,21,3,2021,0.01761
3536,4445.379,Otras renovables,21,4,2021,0.02338
3537,3254.632,Otras renovables,21,5,2021,0.0115
3538,3599.446,Otras renovables,21,6,2021,0.01375
3539,3919.894,Otras renovables,21,7,2021,0.0141
3540,3862.063,Otras renovables,21,8,2021,0.01635
3541,3315.853,Otras renovables,21,9,2021,0.01525
3542,3266.095,Otras renovables,21,10,2021,0.01745
3543,2672.051,Otras renovables,21,11,2021,0.01383
3544,2955.562,Otras renovables,21,12,2021,0.01746
